"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-95-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-125b-2-3p",1,0,0,0,0,0,2,0,0,0,3,4,0,6,0,1,3,2,0,0,1,3,0,2,1,3,3,2,4,3,0,1,2,0,0,0,2,1,0,0,0,0,1,2,0,0,0,2,1,3,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-1228-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-128-3p",24,12,8,67,19,21,11,18,9,3,17,12,12,41,13,16,13,5,19,17,24,13,26,29,17,11,14,24,30,29,18,11,520,13,9,12,33,32,8,16,23,20,14,73,21,5,48,21,15,67,45,96,6,4,5,9,12,19,4,10,3,5,0,0,7,10,3
"hsa-miR-1226-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
"hsa-miR-3620-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
"hsa-miR-11401",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-483-3p",19,8,3,3,5,2,2,2,2,3,2,1,13,9,4,9,6,13,13,3,6,10,4,10,2,11,5,10,17,36,8,3,1,0,7,2,4,9,7,7,3,3,2,15,2,0,5,4,4,7,2,50,0,0,0,0,2,3,0,0,2,0,0,0,0,1,0
"hsa-miR-589-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
"hsa-miR-545-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3065-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"hsa-miR-6736-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4742-5p",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1972",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"hsa-miR-484",29,8,6,112,32,32,18,11,12,8,6,10,13,33,12,18,14,25,37,7,26,13,14,26,26,17,22,35,37,18,22,8,91,6,12,15,34,6,4,10,12,20,15,84,12,1,12,13,26,46,42,90,18,9,18,15,34,54,23,44,30,9,2,20,33,39,19
"hsa-miR-148a-3p",459,52,80,447,264,228,107,135,141,103,96,119,104,243,123,164,120,136,269,114,144,123,109,183,152,161,232,160,206,254,98,62,2071,108,198,250,187,134,70,85,228,164,165,430,139,20,190,113,86,257,174,304,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"hsa-miR-148b-3p",35,16,12,48,25,29,10,39,18,12,19,21,19,60,18,23,23,21,32,22,29,32,18,38,32,11,18,40,33,32,23,9,895,23,17,49,82,19,15,13,73,46,29,38,45,2,62,22,18,53,45,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-152-3p",6,8,0,8,4,2,5,1,5,4,4,5,5,12,5,12,3,8,4,4,3,6,5,14,8,4,9,11,6,12,8,1,167,9,1,8,21,3,5,3,17,9,9,11,18,4,8,4,3,20,6,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-584-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6729-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-5196-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4729",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6777-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",5,0,1,1,1,0,5,0,0,1,2,0,0,4,0,2,0,2,0,1,0,1,4,5,4,1,2,2,4,2,1,0,4,1,1,16,6,0,1,0,1,1,1,1,3,1,0,4,0,9,14,20,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0
"hsa-miR-7113-5p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4716-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-885-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,6,0,0,0,0,1,1,0,0,1
"hsa-miR-6764-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-6793-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-361-3p",17,5,6,19,20,11,21,22,5,8,12,4,4,38,12,15,17,20,27,11,26,24,25,28,28,21,9,20,29,33,17,12,153,4,9,33,55,8,15,14,32,24,33,13,25,1,30,40,27,54,27,92,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
"hsa-miR-6810-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0
"hsa-miR-6756-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6803-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0
"hsa-miR-125b-5p",84,12,13,7,42,22,52,29,22,35,23,13,28,118,43,44,57,34,50,15,42,69,40,57,61,40,42,48,83,102,71,23,81,32,70,49,147,48,43,75,87,47,36,69,51,4,47,87,38,132,92,291,0,0,1,3,1,5,3,3,4,1,1,2,5,0,3
"hsa-miR-125a-5p",190,109,53,67,183,84,212,166,105,110,167,134,190,478,222,271,298,206,329,111,392,270,379,325,291,366,208,420,622,532,485,205,656,134,113,264,556,241,230,300,324,221,353,190,199,11,311,537,359,733,475,2159,15,5,9,18,12,33,17,32,21,21,4,11,44,17,12
"hsa-miR-6752-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-339-5p",4,1,1,34,11,10,9,7,4,4,1,6,3,18,7,7,7,10,6,6,13,8,4,22,6,7,5,8,18,12,13,1,395,7,9,22,11,7,8,8,22,10,9,8,18,2,25,21,4,26,14,54,1,0,1,0,1,1,1,6,5,0,0,0,2,1,0
"hsa-miR-6780b-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-671-3p",1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,1,0,2,0,3,1,3,0,0,0,0,1,1,2,3,2,0,36,0,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,1,5,5,0,0,1,0,0,1,1,2,0,1,0,0,1,1,0
"hsa-miR-340-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
"hsa-miR-5193",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"hsa-miR-877-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6747-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-486-5p",5781,2071,1063,15986,5014,6520,2971,2560,2108,2266,1506,1403,1799,3456,1640,2470,2220,1874,3017,798,2810,2127,2014,3121,2413,2865,1851,5250,4922,3689,1995,1730,4926,1531,1179,2618,3702,1393,1210,1678,1959,1401,1930,8594,1437,304,1977,2355,1807,3123,2556,7402,521,795,904,706,1772,678,441,784,894,462,225,1130,834,1050,1235
"hsa-miR-205-5p",5,6,3,5,4,14,9,3,10,6,3,2,2,4,1,7,8,1,5,5,22,12,11,8,10,0,22,9,4,32,4,1,5,4,3,12,5,5,291,28,2,14,5,16,17,0,14,13,7,12,14,23,0,2,3,0,3,3,1,13,2,0,4,3,2,0,3
"hsa-miR-1237-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hsa-miR-1307-5p",0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,1,2,0,0,15,4,0,1,1,0,1,0,6,1,0,0,7,0,2,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-151b",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,0,2,1,0,0,0,0,1,0
"hsa-miR-151a-5p",5,3,1,23,12,3,6,4,3,6,1,3,6,2,4,5,2,10,1,3,6,3,3,6,2,3,1,2,8,7,4,0,74,1,2,4,5,4,2,2,3,4,2,8,4,1,11,7,3,25,10,26,519,751,458,498,1151,1590,736,1745,814,413,79,291,1148,1069,379
"hsa-miR-6767-5p",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,0,0
"hsa-miR-579-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-127-3p",2,2,1,9,3,6,3,2,1,2,1,1,1,3,3,3,4,0,17,3,5,7,2,5,1,6,8,1,10,5,8,1,73,4,2,16,18,0,1,0,7,3,3,3,3,0,24,3,6,35,13,13,8,8,0,7,6,9,9,10,3,3,0,2,16,7,5
"hsa-miR-1234-3p",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6741-3p",0,0,0,2,2,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"hsa-miR-11400",3,1,0,7,0,0,0,1,5,2,5,3,1,6,2,4,2,4,5,3,2,3,0,2,1,5,2,0,3,9,2,5,228,1,0,7,8,2,4,0,11,4,1,2,0,0,18,0,2,22,7,4,8,3,5,2,11,13,18,15,6,1,0,1,7,11,1
"hsa-miR-6889-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-542-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-101-2-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-126-3p",1822,911,465,1359,1278,1287,1288,1274,598,561,1138,979,1563,3418,1237,1838,1681,731,1628,1035,3047,1486,2200,3450,2330,2009,1529,4389,4927,4131,3596,1364,10840,1195,1127,2481,3779,1975,2358,2586,2621,1967,2627,1702,3013,170,2156,6406,3041,5795,3847,20793,1443,1625,1158,2269,2238,3569,1881,3614,1623,1508,520,1211,1852,1357,1220
"hsa-miR-187-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"hsa-miR-1283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-139-5p",1,3,2,1,2,4,4,7,0,0,2,3,5,4,7,1,2,1,1,4,4,0,2,10,1,6,1,11,10,3,2,2,25,1,2,7,6,4,8,4,2,3,5,1,1,0,3,8,1,21,5,41,61,23,53,92,78,126,67,114,59,57,36,44,101,57,74
"hsa-miR-520g-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-628-3p",1,0,1,5,3,0,0,0,1,1,0,0,1,2,1,0,0,2,1,0,2,3,1,0,2,1,0,0,0,1,4,0,27,0,2,0,1,0,0,1,1,1,0,2,1,0,4,3,0,10,1,5,19,27,4,16,42,46,20,28,14,18,2,7,18,24,6
"hsa-miR-1284",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-342-3p",151,82,122,161,202,108,239,181,57,129,236,159,171,389,195,265,269,159,376,124,448,260,247,440,344,278,226,327,739,594,428,113,696,81,116,175,414,127,94,198,280,242,510,157,170,26,298,498,385,434,242,1929,67,49,42,54,65,144,46,234,60,39,30,72,83,108,62
"hsa-miR-1304-3p",0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,34,1,0,0,3,0,1,0,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0,2,5,3,1,2,1,0,0,1,4,0
"hsa-miR-150-5p",130,70,92,59,150,113,189,117,36,59,198,117,135,322,144,254,179,93,212,110,339,230,230,436,260,281,162,236,701,569,360,88,279,62,103,156,321,117,81,163,229,197,466,170,127,16,160,636,363,470,349,2060,29,40,26,96,27,42,48,48,46,31,45,80,140,30,108
"hsa-miR-4685-3p",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0
"hsa-miR-3615",19,11,4,81,17,29,13,19,18,15,7,10,9,20,19,12,14,14,29,9,13,19,16,20,11,35,15,19,22,29,12,8,96,3,15,38,24,12,7,5,11,28,31,28,20,4,25,16,13,31,43,46,1,3,0,0,0,1,0,1,3,2,0,1,1,3,1
"hsa-miR-330-5p",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6764-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-6515-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-2276-3p",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0
"hsa-miR-6817-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-1913",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-149-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-3064-5p",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"hsa-miR-3192-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-1285-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,1,0,1,0,1,1,2
"hsa-miR-5189-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"hsa-miR-4742-3p",0,0,1,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-4677-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-7114-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"hsa-miR-942-5p",5,1,2,12,9,17,1,2,2,2,6,3,3,4,3,3,1,5,2,5,4,1,4,1,6,5,0,4,4,3,3,0,22,1,3,3,4,2,1,1,3,1,2,7,4,1,4,3,3,9,2,8,0,1,0,2,0,0,0,3,0,0,0,1,2,0,0
"hsa-miR-432-5p",12,10,13,70,20,14,8,17,6,6,12,20,10,32,12,7,11,14,65,14,42,9,13,14,12,13,16,8,43,18,20,4,195,8,5,11,14,6,4,10,36,15,5,9,5,0,98,8,10,67,13,13,54,53,19,44,36,46,60,74,10,11,1,6,81,76,5
"hsa-miR-581",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-9-5p",0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-627-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-494-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,8,1,0,0,0,0,3,1,0,1,2,0,0,0,1,0,0,0
"hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
