"","HB1","HB4","HB10","HB13","HB17","HB20","HB23","HB26","HB29","HB34","HC1","HC2","HC4","HC5","HC6","HC7","HC8","HC9","HC10","HC11","HC12","HC13","HC14","HC15","HC16","HC17","HC18","HC19","HC20","HC21","HC22","MET1","MET2","MET3","MET4","MET5","MET6","MET7","MET8","MET9","MET10","MET11","MET12","MET13","MET14","MET15","MET16","MET17","MET18","MET19","MET20","MET21","SB1","SB4","SB8","SB12","SB16","SB20","SB24","SB28","SB32","SB36","SB39","SB42","SB45","SB49","SB52"
"hsa-miR-660-5p",9,4,5,33,13,23,13,5,3,8,5,4,2,15,6,18,8,2,8,5,9,7,9,11,7,6,24,8,12,17,12,4,69,7,3,12,19,4,4,4,15,8,14,26,18,0,13,13,9,20,16,35,2,1,5,9,9,14,5,7,5,4,3,5,11,8,15
"hsa-miR-10b-5p",75,72,23,30,48,43,95,84,44,49,101,53,111,250,121,133,128,33,144,57,144,122,206,200,172,136,97,301,355,271,277,67,178,58,48,85,291,90,214,228,149,134,151,107,134,11,123,476,191,270,169,1887,6,14,10,29,23,26,15,20,9,24,7,20,22,4,37
"hsa-miR-10a-5p",75,40,17,50,70,30,84,76,31,18,71,43,77,162,92,131,145,45,106,59,109,78,149,124,136,128,97,206,257,224,194,57,290,58,68,89,198,67,157,157,79,83,119,86,99,6,123,302,146,147,109,1153,73,51,51,134,104,159,88,119,89,86,43,60,104,95,91
"hsa-miR-598-3p",3,2,1,10,4,3,0,2,1,0,2,1,1,3,1,5,3,3,11,1,2,0,1,0,1,1,1,4,10,5,2,0,53,0,2,5,6,2,2,0,3,2,2,4,0,1,6,5,0,2,2,17,1,2,0,0,0,3,5,2,4,1,0,1,4,7,0
"hsa-miR-29a-3p",42,23,35,33,82,41,42,65,11,32,78,35,54,101,82,77,96,49,81,42,72,82,71,137,62,91,56,94,141,163,106,26,809,24,39,81,195,54,50,61,76,99,146,66,75,10,81,153,83,128,119,486,6,7,6,15,11,22,13,17,13,8,3,8,14,7,16
"hsa-miR-29b-3p",14,7,1,17,12,14,7,6,6,8,8,4,4,18,4,15,5,1,2,4,24,11,7,17,2,10,11,25,25,40,25,2,53,6,9,23,28,2,7,9,15,23,25,16,22,2,7,26,18,51,44,115,1,1,3,6,2,1,4,7,2,1,0,3,6,1,3
"hsa-miR-29c-3p",56,19,11,77,31,48,18,30,26,23,39,22,24,77,39,54,29,33,35,15,51,43,60,68,53,35,42,64,81,68,65,15,302,13,26,44,87,20,21,46,26,52,54,61,65,5,38,99,49,107,95,231,4,2,0,4,1,6,3,4,3,2,2,2,4,1,7
"hsa-miR-195-5p",4,0,3,9,2,4,1,4,2,1,7,7,6,4,1,8,4,2,2,2,1,2,3,8,12,5,11,4,14,11,2,2,9,5,2,2,8,8,6,9,2,5,6,5,4,0,2,12,4,9,9,35,1,2,1,2,0,3,0,0,1,4,1,1,2,1,1
"hsa-miR-15a-5p",30,13,3,72,24,58,20,12,14,6,18,15,15,37,14,28,22,21,28,5,31,11,21,33,19,33,19,26,20,34,17,6,163,20,12,13,45,16,6,12,26,16,25,110,29,3,18,36,22,98,51,160,4,6,4,7,22,10,7,26,14,3,0,16,17,9,22
"hsa-miR-15b-5p",46,8,6,129,46,66,24,21,14,14,8,10,16,30,13,15,23,13,18,5,14,15,8,43,10,31,14,42,44,26,26,10,411,6,4,12,39,17,14,16,15,14,13,34,7,2,25,31,13,96,48,110,59,62,62,74,83,154,68,162,91,37,7,70,95,103,83
"hsa-miR-16-5p",14905,3928,2361,38196,15144,19048,5698,5473,3522,4657,3272,2470,4019,7580,3403,5739,4210,3259,4935,2523,9316,3043,4535,9114,6079,6854,5794,11561,12333,8506,6263,3033,27764,3642,2427,2866,11945,3824,3306,4477,3595,4121,5661,16701,4105,765,4357,8305,5520,7706,7245,24564,1784,2172,2257,2077,3991,2561,1981,3755,3242,1495,803,3184,2729,2235,3833
"hsa-miR-503-5p",0,1,0,9,1,2,0,1,0,1,1,0,1,2,0,2,1,1,2,2,2,1,2,2,1,1,1,3,0,0,0,1,17,2,1,1,0,0,0,1,1,3,1,8,0,0,0,2,4,4,2,5,2,0,1,1,0,1,0,1,4,0,0,0,0,4,0
"hsa-miR-21-5p",449,151,170,1671,449,395,304,457,189,288,547,250,329,1119,516,711,471,286,545,303,660,543,666,804,535,426,937,710,1095,1121,637,215,5907,298,296,489,2487,211,677,560,603,551,603,640,709,57,729,1018,670,1077,700,4690,24,14,17,33,33,75,32,75,32,18,4,12,47,43,19
"hsa-miR-6805-5p",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,0,1,1,2,0,1,1,0,0,0,1,0,0,0,5,0,1,0,0,0,0,0,3,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
"hsa-miR-196a-5p",4,0,0,0,0,0,1,0,1,0,0,1,1,1,2,2,0,0,1,0,2,0,0,2,1,2,1,0,5,0,0,2,1,1,0,0,0,1,0,7,0,0,4,0,1,1,0,1,2,0,1,10,1,0,0,0,0,0,1,0,1,0,0,0,2,0,0
"hsa-miR-196b-5p",10,4,6,157,37,23,27,19,25,14,6,10,8,21,7,21,13,10,19,7,16,13,10,25,9,20,17,15,23,18,4,7,89,7,8,28,21,10,8,9,23,12,9,74,25,2,14,8,8,16,14,27,0,0,1,1,0,2,0,1,1,0,0,0,1,0,1
"hsa-miR-154-5p",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,1,1,0,6,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,4,0,0,5,1,0,3,3,3,7,7,0,1,3,1,4,1,0
"hsa-miR-411-5p",0,0,3,4,2,0,1,2,0,2,0,0,0,4,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,3,5,0,17,0,0,6,1,1,0,2,2,0,0,0,0,0,3,3,1,4,1,3,3,4,0,4,1,5,14,7,1,2,0,0,8,5,1
"hsa-miR-3174",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0
"hsa-miR-454-3p",50,12,7,175,36,76,21,27,7,13,9,13,27,18,13,20,11,6,2,12,14,11,17,25,24,19,18,37,46,36,18,16,133,19,6,14,50,11,12,20,20,15,23,59,12,1,17,28,29,50,28,95,2,0,1,2,0,4,2,2,1,0,0,3,3,1,0
"hsa-miR-381-3p",0,0,0,3,1,0,1,0,0,0,0,1,3,4,0,1,2,1,6,5,4,0,0,0,1,0,1,0,4,2,5,1,12,3,0,2,1,0,1,1,3,2,0,1,1,0,3,4,2,14,4,8,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0
"hsa-miR-3688-3p",0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,0,2,0,2,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
"hsa-miR-1843",4,0,0,7,3,1,1,1,0,2,1,0,0,4,0,0,3,1,2,0,1,1,4,1,0,1,4,4,3,2,1,0,27,4,1,2,5,4,0,2,1,3,2,4,2,0,5,0,3,4,1,9,3,0,0,0,2,6,0,4,0,0,0,0,2,1,1
"hsa-miR-183-5p",123,38,19,690,122,53,46,89,40,45,35,51,43,24,13,28,31,24,55,16,69,24,32,45,47,74,37,63,69,73,24,40,53,26,25,8,35,29,19,22,33,15,35,64,15,6,43,19,20,47,18,109,0,1,1,0,1,3,0,1,2,1,0,6,1,2,1
"hsa-miR-135a-5p",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-654-3p",2,0,0,3,0,1,0,1,1,3,0,0,0,2,1,1,3,0,3,0,1,0,0,1,0,0,3,0,6,3,2,0,44,2,1,0,1,0,0,0,0,0,0,2,0,0,7,0,0,10,2,3,0,0,0,0,0,0,2,1,0,0,0,0,1,1,0
"hsa-miR-664a-3p",0,0,0,0,3,0,0,1,0,2,0,0,0,0,0,0,0,0,3,0,2,2,1,1,0,1,0,1,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,1,1,5,2,1,1,5,2,2,5,4,1,0,1,1,4,6,1
"hsa-miR-32-5p",6,7,4,21,5,13,6,12,10,4,4,2,4,19,5,9,4,1,3,2,4,3,4,9,3,8,6,13,13,14,11,4,21,6,6,6,18,3,5,5,5,1,10,19,3,2,5,14,7,10,12,54,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"hsa-miR-92b-3p",8,0,0,33,11,5,2,3,0,3,4,3,5,4,10,3,4,11,5,2,10,5,5,7,5,3,4,16,18,8,10,4,13,1,0,1,5,6,3,0,0,5,8,5,1,0,5,6,6,8,7,23,0,3,1,5,3,15,3,9,2,3,0,3,5,3,3
"hsa-miR-92a-3p",2557,585,527,7801,2444,2293,1203,1129,844,1068,738,501,823,2003,986,1438,1169,1250,1827,497,1565,937,1069,1860,1075,1324,1224,2749,2532,2518,1397,586,5682,516,645,1012,1934,669,615,780,701,879,1167,4435,735,136,1120,1178,1024,2341,1606,4340,149,125,202,192,418,325,222,312,302,112,61,226,280,313,307
"hsa-miR-3065-5p",0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,0,2,0,4,0,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
"hsa-miR-335-5p",8,1,3,16,5,4,5,12,6,1,12,8,8,26,9,15,4,9,12,10,5,5,6,12,7,6,10,10,13,11,5,1,551,26,4,8,42,2,3,3,23,8,11,15,8,3,30,13,9,72,15,27,130,75,58,107,162,310,210,230,119,110,14,40,133,273,46
"hsa-miR-224-5p",2,2,0,3,7,0,1,0,2,0,1,2,2,8,2,8,4,1,10,7,2,1,1,4,0,1,0,2,9,5,4,0,53,1,5,0,1,7,0,5,6,2,1,1,1,0,7,3,7,13,1,15,4,9,3,0,1,8,5,11,2,0,0,1,4,3,2
"hsa-miR-6513-3p",0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"hsa-miR-125b-2-3p",1,0,0,0,0,0,2,0,0,0,3,4,0,6,0,1,3,2,0,0,1,3,0,2,1,3,3,2,4,3,0,1,2,0,0,0,2,1,0,0,0,0,1,2,0,0,0,2,1,3,5,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-128-3p",24,12,8,67,19,21,11,18,9,3,17,12,12,41,13,16,13,5,19,17,24,13,26,29,17,11,14,24,30,29,18,11,520,13,9,12,33,32,8,16,23,20,14,73,21,5,48,21,15,67,45,96,6,4,5,9,12,19,4,10,3,5,0,0,7,10,3
"hsa-miR-1226-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2
"hsa-miR-483-3p",19,8,3,3,5,2,2,2,2,3,2,1,13,9,4,9,6,13,13,3,6,10,4,10,2,11,5,10,17,36,8,3,1,0,7,2,4,9,7,7,3,3,2,15,2,0,5,4,4,7,2,50,0,0,0,0,2,3,0,0,2,0,0,0,0,1,0
"hsa-miR-484",29,8,6,112,32,32,18,11,12,8,6,10,13,33,12,18,14,25,37,7,26,13,14,26,26,17,22,35,37,18,22,8,91,6,12,15,34,6,4,10,12,20,15,84,12,1,12,13,26,46,42,90,18,9,18,15,34,54,23,44,30,9,2,20,33,39,19
"hsa-miR-148a-3p",459,52,80,447,264,228,107,135,141,103,96,119,104,243,123,164,120,136,269,114,144,123,109,183,152,161,232,160,206,254,98,62,2071,108,198,250,187,134,70,85,228,164,165,430,139,20,190,113,86,257,174,304,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
"hsa-miR-148b-3p",35,16,12,48,25,29,10,39,18,12,19,21,19,60,18,23,23,21,32,22,29,32,18,38,32,11,18,40,33,32,23,9,895,23,17,49,82,19,15,13,73,46,29,38,45,2,62,22,18,53,45,89,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"hsa-miR-152-3p",6,8,0,8,4,2,5,1,5,4,4,5,5,12,5,12,3,8,4,4,3,6,5,14,8,4,9,11,6,12,8,1,167,9,1,8,21,3,5,3,17,9,9,11,18,4,8,4,3,20,6,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-338-3p",5,0,1,1,1,0,5,0,0,1,2,0,0,4,0,2,0,2,0,1,0,1,4,5,4,1,2,2,4,2,1,0,4,1,1,16,6,0,1,0,1,1,1,1,3,1,0,4,0,9,14,20,0,0,0,2,0,3,1,0,0,1,0,0,0,0,0
"hsa-miR-885-5p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,4,6,0,0,0,0,1,1,0,0,1
"hsa-miR-361-3p",17,5,6,19,20,11,21,22,5,8,12,4,4,38,12,15,17,20,27,11,26,24,25,28,28,21,9,20,29,33,17,12,153,4,9,33,55,8,15,14,32,24,33,13,25,1,30,40,27,54,27,92,0,0,0,0,0,0,0,1,0,0,1,0,2,0,1
"hsa-miR-6803-3p",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,1,0,0,1,0,1,1,1,0
"hsa-miR-125b-5p",84,12,13,7,42,22,52,29,22,35,23,13,28,118,43,44,57,34,50,15,42,69,40,57,61,40,42,48,83,102,71,23,81,32,70,49,147,48,43,75,87,47,36,69,51,4,47,87,38,132,92,291,0,0,1,3,1,5,3,3,4,1,1,2,5,0,3
"hsa-miR-125a-5p",190,109,53,67,183,84,212,166,105,110,167,134,190,478,222,271,298,206,329,111,392,270,379,325,291,366,208,420,622,532,485,205,656,134,113,264,556,241,230,300,324,221,353,190,199,11,311,537,359,733,475,2159,15,5,9,18,12,33,17,32,21,21,4,11,44,17,12
"hsa-miR-339-5p",4,1,1,34,11,10,9,7,4,4,1,6,3,18,7,7,7,10,6,6,13,8,4,22,6,7,5,8,18,12,13,1,395,7,9,22,11,7,8,8,22,10,9,8,18,2,25,21,4,26,14,54,1,0,1,0,1,1,1,6,5,0,0,0,2,1,0
"hsa-miR-671-3p",1,0,1,0,1,0,0,0,1,2,0,0,0,2,0,1,0,2,0,3,1,3,0,0,0,0,1,1,2,3,2,0,36,0,0,2,1,0,0,0,1,0,0,0,1,0,2,1,0,1,5,5,0,0,1,0,0,1,1,2,0,1,0,0,1,1,0
"hsa-miR-340-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0
"hsa-miR-486-5p",5781,2071,1063,15986,5014,6520,2971,2560,2108,2266,1506,1403,1799,3456,1640,2470,2220,1874,3017,798,2810,2127,2014,3121,2413,2865,1851,5250,4922,3689,1995,1730,4926,1531,1179,2618,3702,1393,1210,1678,1959,1401,1930,8594,1437,304,1977,2355,1807,3123,2556,7402,521,795,904,706,1772,678,441,784,894,462,225,1130,834,1050,1235
"hsa-miR-205-5p",5,6,3,5,4,14,9,3,10,6,3,2,2,4,1,7,8,1,5,5,22,12,11,8,10,0,22,9,4,32,4,1,5,4,3,12,5,5,291,28,2,14,5,16,17,0,14,13,7,12,14,23,0,2,3,0,3,3,1,13,2,0,4,3,2,0,3
"hsa-miR-1307-5p",0,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,2,0,1,0,0,1,2,0,0,15,4,0,1,1,0,1,0,6,1,0,0,7,0,2,0,0,1,7,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-151a-5p",5,3,1,23,12,3,6,4,3,6,1,3,6,2,4,5,2,10,1,3,6,3,3,6,2,3,1,2,8,7,4,0,74,1,2,4,5,4,2,2,3,4,2,8,4,1,11,7,3,25,10,26,519,751,458,498,1151,1590,736,1745,814,413,79,291,1148,1069,379
"hsa-miR-127-3p",2,2,1,9,3,6,3,2,1,2,1,1,1,3,3,3,4,0,17,3,5,7,2,5,1,6,8,1,10,5,8,1,73,4,2,16,18,0,1,0,7,3,3,3,3,0,24,3,6,35,13,13,8,8,0,7,6,9,9,10,3,3,0,2,16,7,5
"hsa-miR-6741-3p",0,0,0,2,2,0,0,0,0,0,0,2,0,3,0,0,2,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
"hsa-miR-11400",3,1,0,7,0,0,0,1,5,2,5,3,1,6,2,4,2,4,5,3,2,3,0,2,1,5,2,0,3,9,2,5,228,1,0,7,8,2,4,0,11,4,1,2,0,0,18,0,2,22,7,4,8,3,5,2,11,13,18,15,6,1,0,1,7,11,1
"hsa-miR-126-3p",1822,911,465,1359,1278,1287,1288,1274,598,561,1138,979,1563,3418,1237,1838,1681,731,1628,1035,3047,1486,2200,3450,2330,2009,1529,4389,4927,4131,3596,1364,10840,1195,1127,2481,3779,1975,2358,2586,2621,1967,2627,1702,3013,170,2156,6406,3041,5795,3847,20793,1443,1625,1158,2269,2238,3569,1881,3614,1623,1508,520,1211,1852,1357,1220
"hsa-miR-139-5p",1,3,2,1,2,4,4,7,0,0,2,3,5,4,7,1,2,1,1,4,4,0,2,10,1,6,1,11,10,3,2,2,25,1,2,7,6,4,8,4,2,3,5,1,1,0,3,8,1,21,5,41,61,23,53,92,78,126,67,114,59,57,36,44,101,57,74
"hsa-miR-628-3p",1,0,1,5,3,0,0,0,1,1,0,0,1,2,1,0,0,2,1,0,2,3,1,0,2,1,0,0,0,1,4,0,27,0,2,0,1,0,0,1,1,1,0,2,1,0,4,3,0,10,1,5,19,27,4,16,42,46,20,28,14,18,2,7,18,24,6
"hsa-miR-342-3p",151,82,122,161,202,108,239,181,57,129,236,159,171,389,195,265,269,159,376,124,448,260,247,440,344,278,226,327,739,594,428,113,696,81,116,175,414,127,94,198,280,242,510,157,170,26,298,498,385,434,242,1929,67,49,42,54,65,144,46,234,60,39,30,72,83,108,62
"hsa-miR-1304-3p",0,1,0,0,0,1,0,0,1,0,0,0,0,2,2,0,2,1,1,2,0,0,0,1,0,0,0,0,0,1,0,0,34,1,0,0,3,0,1,0,0,0,0,4,1,0,0,0,1,0,2,1,0,0,0,0,2,5,3,1,2,1,0,0,1,4,0
"hsa-miR-150-5p",130,70,92,59,150,113,189,117,36,59,198,117,135,322,144,254,179,93,212,110,339,230,230,436,260,281,162,236,701,569,360,88,279,62,103,156,321,117,81,163,229,197,466,170,127,16,160,636,363,470,349,2060,29,40,26,96,27,42,48,48,46,31,45,80,140,30,108
"hsa-miR-3615",19,11,4,81,17,29,13,19,18,15,7,10,9,20,19,12,14,14,29,9,13,19,16,20,11,35,15,19,22,29,12,8,96,3,15,38,24,12,7,5,11,28,31,28,20,4,25,16,13,31,43,46,1,3,0,0,0,1,0,1,3,2,0,1,1,3,1
"hsa-miR-330-5p",1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hsa-miR-3064-5p",0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
"hsa-miR-1285-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,1,0,1,0,1,0,1,0,1,1,2
"hsa-miR-4742-3p",0,0,1,7,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"hsa-miR-942-5p",5,1,2,12,9,17,1,2,2,2,6,3,3,4,3,3,1,5,2,5,4,1,4,1,6,5,0,4,4,3,3,0,22,1,3,3,4,2,1,1,3,1,2,7,4,1,4,3,3,9,2,8,0,1,0,2,0,0,0,3,0,0,0,1,2,0,0
"hsa-miR-432-5p",12,10,13,70,20,14,8,17,6,6,12,20,10,32,12,7,11,14,65,14,42,9,13,14,12,13,16,8,43,18,20,4,195,8,5,11,14,6,4,10,36,15,5,9,5,0,98,8,10,67,13,13,54,53,19,44,36,46,60,74,10,11,1,6,81,76,5
"hsa-miR-9-5p",0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,2,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"hsa-miR-494-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,8,1,0,0,0,0,3,1,0,1,2,0,0,0,1,0,0,0
"hsa-miR-4738-3p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,1,0,0
"hsa-miR-7706",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
"hsa-miR-493-3p",0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,1,1,6,0,0,2,0,0,0,0,0,2,0,0,0,0,3,2,1,1,1,0,0,1,1,2,1,1,2,1,0,0,0,0,3,2,0
"hsa-miR-29c-5p",0,0,1,1,0,2,0,0,3,2,2,0,0,3,3,0,1,0,1,0,0,2,0,2,1,1,1,2,1,2,1,0,3,0,0,2,4,1,1,0,0,1,1,1,4,0,0,0,2,6,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
"hsa-miR-589-5p",0,0,0,4,0,1,0,0,0,0,0,0,0,2,0,2,2,0,1,0,0,1,2,1,0,1,0,0,0,0,0,1,15,0,0,4,3,1,1,0,0,0,0,1,1,0,2,0,1,3,2,8,0,0,0,0,0,1,0,2,4,0,0,0,0,0,3
"hsa-miR-146b-5p",20,4,13,30,37,13,18,25,19,12,13,16,23,28,24,28,17,22,41,22,44,31,21,54,48,13,14,27,64,59,56,4,535,23,23,26,102,16,28,28,99,29,46,14,30,3,50,76,41,160,59,275,1,4,2,2,2,7,2,5,1,3,1,1,0,0,0
"hsa-miR-146a-5p",109,83,115,647,154,125,84,361,93,62,301,201,182,499,221,336,253,197,331,231,359,286,263,435,198,198,250,237,452,472,251,97,13598,292,230,293,883,167,168,191,725,320,259,182,425,35,1032,221,274,1857,298,1140,4,5,4,5,2,12,3,22,9,5,1,2,12,10,0
"hsa-miR-769-5p",3,1,0,1,0,1,0,0,1,0,0,1,0,1,0,4,0,0,1,0,1,3,1,0,0,1,0,0,2,4,1,0,20,0,4,5,2,2,2,1,6,0,3,0,3,0,1,0,0,4,5,4,1,1,0,3,0,0,1,2,1,1,1,0,0,3,0
"hsa-miR-143-3p",79,31,85,162,181,72,78,163,113,67,51,54,60,161,100,105,79,38,61,74,120,96,104,117,62,73,103,100,155,133,127,57,507,87,55,255,194,94,98,130,213,312,96,201,80,13,201,232,74,424,248,323,31,49,63,91,121,86,79,109,110,65,14,37,121,90,37
"hsa-miR-339-3p",2,0,0,0,2,1,1,3,0,0,1,0,0,1,0,0,1,1,5,1,1,1,1,0,0,1,1,1,2,3,1,0,45,0,0,0,0,0,1,0,1,0,1,2,3,1,3,3,0,4,2,4,10,5,2,7,13,25,10,22,9,7,1,9,7,17,2
"hsa-miR-3150b-3p",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
"hsa-miR-3679-5p",0,1,1,9,0,1,0,0,0,0,2,1,0,3,0,2,2,1,0,1,0,0,1,1,0,0,0,2,1,0,0,0,26,1,0,2,3,1,0,1,4,1,2,3,0,1,1,2,1,0,0,2,1,3,1,3,9,4,2,2,1,0,1,0,0,2,0
"hsa-miR-3605-5p",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,2
"hsa-miR-4510",0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,1,0,1,2,2
"hsa-miR-423-5p",518,336,298,2876,742,650,434,426,370,412,337,479,435,793,327,536,378,665,838,495,716,475,506,659,386,420,751,435,467,596,259,179,3649,235,292,620,506,292,211,247,537,479,425,1761,427,105,900,272,334,496,410,678,1385,1454,1787,1421,4744,4494,2379,3001,1813,926,349,716,2649,3254,1984
"hsa-let-7e-5p",65,61,41,148,81,35,53,59,34,29,73,69,63,115,36,89,57,43,117,82,112,57,84,123,72,87,75,106,227,214,133,62,500,48,33,33,75,81,62,107,102,48,71,87,32,9,163,133,116,321,90,440,172,196,112,188,221,438,220,528,201,132,42,127,435,465,145
"hsa-miR-98-5p",29,12,7,111,27,44,5,11,11,10,9,8,9,23,2,12,13,12,19,17,22,10,15,17,15,17,14,21,37,15,10,6,205,9,4,18,15,12,14,14,24,9,9,37,6,4,24,13,12,33,23,48,222,250,181,203,341,564,235,557,315,134,39,130,395,438,154
"hsa-let-7f-5p",8815,3348,2148,46662,8010,8339,3686,4408,2473,2855,2802,2456,3167,3729,1856,2736,2030,1489,2915,2185,4804,1738,2751,4506,3413,4545,2916,4517,8240,5783,3518,2258,29415,2638,1468,1164,4326,2318,1971,3255,2568,1741,2637,6884,1403,408,4538,3819,2865,6539,2450,11149,4221,4766,3142,4300,5560,10192,4001,9998,5781,3233,866,4551,6228,8050,3780
